event_id,application_id,event_date,prior_tier,new_tier,prior_fico,new_fico,tier_changed_flag,bureau_source,event_status,event_reason
E0001514,APP100499,2025-07-01,T3,T3,723,717,False,Equifax,Completed,Fraud Verification
E0001515,APP100499,2025-07-09,T3,T3,688,696,False,Experian,Completed,Manual Review
E0001516,APP100499,2026-06-29,T3,T3,685,690,False,Equifax,Completed,Initial Application
E0001517,APP100499,2026-05-15,T3,T3,700,720,False,TransUnion,Completed,Re-Pull After Correction
E0001518,APP100500,2025-01-09,T2,T1,799,812,True,Equifax,Completed,Initial Application
E0001519,APP100500,2025-06-29,T1,T1,830,829,False,TransUnion,Completed,Credit Refresh
E0001520,APP100501,2023-07-04,T3,T3,714,732,False,Experian,Completed,Credit Refresh
E0001521,APP100501,2024-01-28,T2,T2,742,745,False,Experian,Completed,Re-Pull After Correction
E0001522,APP100501,2024-03-03,T3,T3,711,727,False,Equifax,Completed,Re-Pull After Correction
E0001523,APP100501,2023-12-18,T3,T3,718,725,False,Equifax,Completed,Fraud Verification
E0001524,APP100502,2024-09-19,T3,T3,694,680,False,TransUnion,Completed,Initial Application
E0001525,APP100502,2025-05-07,T3,T3,697,709,False,Equifax,Completed,Manual Review
E0001526,APP100502,2025-04-23,T4,T4,658,666,False,TransUnion,Completed,Re-Pull After Correction
E0001527,APP100502,2025-12-20,T3,T3,690,690,False,TransUnion,Completed,Manual Review
E0001528,APP100502,2025-06-03,T4,T4,659,639,False,TransUnion,Completed,Re-Pull After Correction
E0001529,APP100503,2023-09-02,T1,T1,829,829,False,TransUnion,Completed,Initial Application
E0001530,APP100503,2024-07-31,T1,T1,802,821,False,Experian,Completed,Fraud Verification
E0001531,APP100503,2024-07-11,T1,T1,830,845,False,Equifax,Completed,Credit Refresh
E0001532,APP100504,2025-03-09,T2,T2,782,768,False,TransUnion,Completed,Re-Pull After Correction
E0001533,APP100504,2026-03-21,T2,T2,759,769,False,Equifax,Resubmitted,Fraud Verification
E0001534,APP100504,2025-10-05,T2,T2,752,751,False,Experian,Completed,Initial Application
E0001535,APP100504,2026-05-26,T2,T2,769,750,False,TransUnion,Completed,Fraud Verification
E0001536,APP100505,2023-07-24,T2,T2,789,799,False,Equifax,Completed,Initial Application
E0001537,APP100505,2023-08-01,T2,T2,768,782,False,Experian,Completed,Credit Refresh
E0001538,APP100505,2023-12-01,T2,T2,786,785,False,Experian,Completed,Re-Pull After Correction
E0001539,APP100505,2024-10-02,T2,T2,745,746,False,Experian,Error,Manual Review
E0001540,APP100505,2024-11-01,T2,T2,784,794,False,Experian,Completed,Re-Pull After Correction
E0001541,APP100506,2025-04-22,T5,T5,351,345,False,Experian,Completed,Manual Review
E0001542,APP100506,2025-07-14,T5,T5,366,349,False,Experian,Completed,Credit Refresh
E0001543,APP100506,2025-09-17,T5,T5,340,334,False,Experian,Completed,Manual Review
E0001544,APP100506,2025-04-13,T5,T5,336,352,False,Equifax,Completed,Manual Review
E0001545,APP100506,2025-11-07,T5,T5,365,360,False,Experian,Completed,Re-Pull After Correction
E0001546,APP100507,2023-08-01,T2,T2,770,760,False,Experian,Completed,Credit Refresh
E0001547,APP100507,2024-11-27,T2,T2,767,766,False,Equifax,Completed,Credit Refresh
E0001548,APP100508,2025-02-11,T4,T4,644,638,False,TransUnion,Completed,Fraud Verification
E0001549,APP100508,2024-12-21,T4,T4,639,629,False,TransUnion,Completed,Fraud Verification
E0001550,APP100508,2025-07-25,T4,T4,651,663,False,TransUnion,Completed,Re-Pull After Correction
E0001551,APP100509,2024-08-20,T3,T3,697,684,False,Experian,Completed,Fraud Verification
E0001552,APP100509,2024-09-09,T3,T3,692,711,False,TransUnion,Completed,Manual Review
E0001553,APP100510,2023-01-17,T3,T2,736,754,True,Experian,Completed,Credit Refresh
E0001554,APP100510,2023-09-29,T3,T3,721,719,False,Experian,Completed,Initial Application
E0001555,APP100510,2023-05-08,T2,T2,750,741,False,Experian,Completed,Credit Refresh
E0001556,APP100510,2024-02-07,T3,T3,719,739,False,Equifax,Resubmitted,Manual Review
E0001557,APP100511,2024-07-04,T1,T1,813,802,False,TransUnion,Completed,Fraud Verification
E0001558,APP100512,2025-01-17,T1,T1,814,815,False,TransUnion,Completed,Fraud Verification
E0001559,APP100512,2025-10-15,T1,T1,819,803,False,Equifax,Resubmitted,Fraud Verification
E0001560,APP100513,2025-06-25,T5,T5,537,531,False,Equifax,Completed,Fraud Verification
E0001561,APP100513,2025-11-19,T5,T5,562,553,False,TransUnion,Pending,Fraud Verification
E0001562,APP100513,2026-04-08,T5,T5,528,546,False,Equifax,Completed,Re-Pull After Correction
E0001563,APP100514,2026-01-18,T3,T3,705,704,False,TransUnion,Completed,Credit Refresh
E0001564,APP100514,2025-02-21,T3,T4,684,672,True,Experian,Completed,Manual Review
E0001565,APP100514,2026-04-03,T4,T4,676,672,False,Equifax,Completed,Credit Refresh
E0001566,APP100515,2025-10-05,T2,T2,782,796,False,Equifax,Completed,Re-Pull After Correction
E0001567,APP100515,2026-05-24,T2,T2,778,771,False,Experian,Completed,Credit Refresh
E0001568,APP100515,2026-04-06,T2,T2,798,784,False,TransUnion,Error,Fraud Verification
E0001569,APP100515,2026-10-23,T2,T2,787,794,False,TransUnion,Completed,Initial Application
E0001570,APP100516,2024-10-11,T3,T3,731,714,False,Experian,Error,Manual Review
E0001571,APP100516,2025-05-22,T2,T2,755,748,False,Equifax,Completed,Credit Refresh
E0001572,APP100516,2025-04-26,T2,T2,747,762,False,Equifax,Completed,Credit Refresh
E0001573,APP100516,2025-12-21,T2,T2,769,753,False,Experian,Completed,Fraud Verification
E0001574,APP100516,2026-01-04,T2,T2,753,756,False,Experian,Completed,Manual Review
E0001575,APP100517,2024-11-28,T5,T5,388,395,False,Equifax,Completed,Initial Application
E0001576,APP100517,2024-03-15,T5,T5,395,414,False,Experian,Completed,Initial Application
E0001577,APP100517,2024-12-07,T5,T5,384,391,False,Experian,Pending,Initial Application
E0001578,APP100517,2024-10-28,T5,T5,347,361,False,Equifax,Completed,Manual Review
E0001579,APP100518,2023-06-28,T3,T3,736,736,False,Experian,Completed,Credit Refresh
E0001580,APP100518,2023-03-12,T2,T2,765,769,False,Equifax,Completed,Manual Review
E0001581,APP100518,2023-11-04,T3,T3,734,739,False,Experian,Completed,Initial Application
E0001582,APP100518,2023-12-21,T2,T2,774,794,False,Equifax,Completed,Manual Review
E0001583,APP100519,2024-07-08,T3,T3,706,722,False,Experian,Completed,Manual Review
E0001584,APP100520,2023-07-04,T1,T1,815,815,False,TransUnion,Completed,Credit Refresh
E0001585,APP100521,2024-12-19,T4,T4,648,640,False,TransUnion,Completed,Initial Application
E0001586,APP100521,2024-07-29,T4,T4,671,672,False,Experian,Completed,Re-Pull After Correction
E0001587,APP100521,2025-01-16,T4,T4,666,673,False,Equifax,Completed,Initial Application
E0001588,APP100521,2025-02-15,T4,T4,667,649,False,Equifax,Completed,Credit Refresh
E0001589,APP100521,2025-07-07,T4,T4,648,655,False,Equifax,Completed,Fraud Verification
E0001590,APP100522,2025-02-27,T2,T2,757,774,False,Equifax,Pending,Credit Refresh
E0001591,APP100522,2025-02-10,T2,T2,765,764,False,Equifax,Completed,Re-Pull After Correction
E0001592,APP100522,2025-10-20,T2,T2,747,755,False,Equifax,Completed,Credit Refresh
E0001593,APP100522,2025-10-06,T2,T2,765,777,False,TransUnion,Completed,Fraud Verification
E0001594,APP100522,2026-01-09,T2,T2,756,752,False,Equifax,Completed,Credit Refresh
E0001595,APP100523,2024-09-30,T4,T4,657,671,False,Experian,Completed,Credit Refresh
E0001596,APP100523,2024-10-26,T4,T4,633,630,False,Equifax,Completed,Re-Pull After Correction
E0001597,APP100523,2025-01-23,T4,T4,625,637,False,Equifax,Completed,Credit Refresh
E0001598,APP100523,2026-01-26,T4,T4,660,647,False,Experian,Completed,Manual Review
E0001599,APP100524,2025-08-02,T5,T5,599,617,False,Experian,Completed,Initial Application
E0001600,APP100524,2025-11-15,T5,T5,614,601,False,Equifax,Completed,Re-Pull After Correction
E0001601,APP100524,2026-06-03,T5,T5,610,614,False,Experian,Completed,Fraud Verification
E0001602,APP100524,2026-09-22,T5,T5,599,611,False,TransUnion,Pending,Initial Application
E0001603,APP100525,2024-04-23,T3,T3,712,712,False,TransUnion,Completed,Initial Application
E0001604,APP100526,2025-02-21,T4,T4,640,643,False,Equifax,Completed,Re-Pull After Correction
E0001605,APP100527,2025-01-27,T4,T4,672,655,False,TransUnion,Completed,Fraud Verification
E0001606,APP100527,2025-01-08,T4,T4,654,644,False,Equifax,Completed,Re-Pull After Correction
E0001607,APP100527,2026-02-03,T4,T4,668,666,False,Experian,Completed,Credit Refresh
E0001608,APP100528,2022-11-23,T5,T5,541,530,False,Experian,Pending,Fraud Verification
E0001609,APP100528,2023-04-26,T5,T5,540,555,False,TransUnion,Completed,Credit Refresh
E0001610,APP100528,2023-06-14,T5,T5,544,527,False,Experian,Completed,Initial Application
E0001611,APP100528,2023-10-07,T5,T5,538,548,False,Experian,Completed,Fraud Verification
E0001612,APP100528,2023-11-07,T5,T5,529,523,False,TransUnion,Completed,Re-Pull After Correction
E0001613,APP100529,2025-06-05,T2,T3,755,735,True,Equifax,Completed,Fraud Verification
E0001614,APP100529,2025-11-28,T2,T1,796,811,True,Experian,Completed,Re-Pull After Correction
E0001615,APP100529,2026-06-04,T2,T2,796,793,False,Experian,Completed,Re-Pull After Correction
E0001616,APP100529,2026-10-27,T2,T2,779,786,False,TransUnion,Completed,Fraud Verification
E0001617,APP100530,2025-05-03,T5,T5,537,525,False,Equifax,Pending,Manual Review
E0001618,APP100530,2024-08-21,T5,T5,581,587,False,Experian,Pending,Re-Pull After Correction
E0001619,APP100530,2025-06-07,T5,T5,578,590,False,Experian,Completed,Initial Application
E0001620,APP100530,2025-10-07,T5,T5,541,521,False,TransUnion,Completed,Fraud Verification
E0001621,APP100531,2023-08-15,T3,T3,689,699,False,TransUnion,Completed,Initial Application
E0001622,APP100531,2023-11-06,T3,T3,702,707,False,TransUnion,Completed,Manual Review
E0001623,APP100531,2023-10-15,T3,T3,695,683,False,Experian,Completed,Manual Review
E0001624,APP100531,2024-03-08,T3,T3,718,727,False,Equifax,Resubmitted,Initial Application
E0001625,APP100531,2024-02-08,T3,T3,713,713,False,Equifax,Completed,Credit Refresh
E0001626,APP100532,2025-05-10,T5,T5,358,340,False,Experian,Completed,Fraud Verification
E0001627,APP100532,2026-01-09,T5,T5,379,360,False,Equifax,Completed,Initial Application
E0001628,APP100532,2025-09-17,T5,T5,379,365,False,TransUnion,Completed,Manual Review
E0001629,APP100532,2026-06-08,T5,T5,382,400,False,TransUnion,Completed,Credit Refresh
E0001630,APP100532,2026-05-22,T5,T5,350,365,False,Experian,Completed,Manual Review
E0001631,APP100533,2022-09-30,T4,T4,626,624,False,Experian,Completed,Re-Pull After Correction
E0001632,APP100533,2022-12-07,T4,T4,645,647,False,Experian,Completed,Credit Refresh
E0001633,APP100533,2023-06-04,T5,T4,615,634,True,Equifax,Completed,Fraud Verification
E0001634,APP100533,2023-03-14,T5,T5,618,605,False,TransUnion,Completed,Manual Review
E0001635,APP100534,2023-02-25,T1,T1,850,837,False,Equifax,Completed,Initial Application
E0001636,APP100535,2025-07-22,T5,T5,481,500,False,Equifax,Completed,Credit Refresh
E0001637,APP100535,2025-04-27,T5,T5,469,485,False,Experian,Completed,Re-Pull After Correction
E0001638,APP100536,2023-08-01,T3,T3,701,703,False,Experian,Resubmitted,Fraud Verification
E0001639,APP100536,2023-10-28,T3,T3,701,682,False,Experian,Resubmitted,Fraud Verification
E0001640,APP100536,2024-10-05,T3,T4,681,676,True,TransUnion,Completed,Re-Pull After Correction
E0001641,APP100537,2024-07-01,T3,T4,683,668,True,Experian,Error,Initial Application
E0001642,APP100537,2024-03-25,T3,T3,683,685,False,Experian,Error,Initial Application
E0001643,APP100537,2024-06-12,T3,T3,698,691,False,Experian,Completed,Fraud Verification
E0001644,APP100538,2022-12-24,T4,T3,674,680,True,Equifax,Pending,Fraud Verification
E0001645,APP100538,2022-12-17,T4,T4,627,642,False,Experian,Pending,Manual Review
E0001646,APP100538,2023-03-29,T4,T4,652,636,False,TransUnion,Completed,Fraud Verification
E0001647,APP100538,2023-11-26,T4,T4,650,651,False,Experian,Completed,Initial Application
E0001648,APP100539,2025-06-01,T3,T3,715,721,False,Equifax,Completed,Credit Refresh
E0001649,APP100539,2025-05-30,T3,T3,681,691,False,Equifax,Completed,Re-Pull After Correction
E0001650,APP100539,2026-06-10,T3,T4,686,671,True,TransUnion,Completed,Initial Application
E0001651,APP100540,2025-07-02,T4,T4,650,645,False,TransUnion,Completed,Manual Review
E0001652,APP100540,2025-08-22,T4,T4,669,675,False,Equifax,Completed,Re-Pull After Correction
E0001653,APP100540,2026-06-19,T4,T4,659,675,False,Experian,Completed,Manual Review
E0001654,APP100541,2025-05-05,T2,T2,765,785,False,TransUnion,Completed,Credit Refresh
E0001655,APP100541,2024-09-22,T2,T2,776,788,False,TransUnion,Resubmitted,Credit Refresh
E0001656,APP100541,2025-03-03,T2,T2,778,776,False,Equifax,Completed,Credit Refresh
E0001657,APP100541,2025-11-11,T2,T2,756,747,False,Experian,Completed,Fraud Verification
E0001658,APP100541,2025-06-11,T3,T2,733,746,True,TransUnion,Completed,Fraud Verification
E0001659,APP100542,2025-07-31,T4,T4,624,623,False,Equifax,Resubmitted,Manual Review
E0001660,APP100542,2025-03-30,T4,T4,637,635,False,TransUnion,Completed,Fraud Verification
E0001661,APP100542,2025-12-09,T4,T4,625,636,False,TransUnion,Resubmitted,Initial Application
E0001662,APP100542,2026-08-17,T4,T4,652,637,False,TransUnion,Completed,Fraud Verification
E0001663,APP100543,2022-09-29,T3,T3,692,710,False,Equifax,Completed,Fraud Verification
E0001664,APP100543,2023-01-26,T3,T3,691,689,False,TransUnion,Completed,Manual Review
E0001665,APP100543,2023-03-09,T4,T4,678,671,False,TransUnion,Completed,Credit Refresh
E0001666,APP100543,2023-06-09,T4,T4,658,643,False,TransUnion,Completed,Fraud Verification
E0001667,APP100544,2025-01-23,T2,T2,777,770,False,TransUnion,Completed,Fraud Verification
E0001668,APP100544,2026-04-14,T2,T2,768,755,False,Experian,Completed,Re-Pull After Correction
E0001669,APP100544,2025-07-20,T2,T2,778,774,False,TransUnion,Pending,Fraud Verification
E0001670,APP100545,2022-12-22,T4,T4,633,626,False,Equifax,Pending,Fraud Verification
E0001671,APP100545,2022-08-22,T5,T5,616,611,False,TransUnion,Completed,Fraud Verification
E0001672,APP100545,2023-02-19,T4,T4,636,627,False,TransUnion,Completed,Manual Review
E0001673,APP100545,2023-05-21,T4,T4,655,641,False,TransUnion,Completed,Initial Application
E0001674,APP100545,2023-09-25,T4,T4,649,645,False,Equifax,Completed,Re-Pull After Correction
E0001675,APP100546,2023-12-23,T4,T4,674,664,False,Experian,Completed,Initial Application
E0001676,APP100546,2024-04-13,T4,T4,673,664,False,Equifax,Completed,Initial Application
E0001677,APP100546,2025-01-27,T3,T3,689,684,False,Equifax,Completed,Manual Review
E0001678,APP100547,2025-08-17,T5,T5,309,300,False,TransUnion,Completed,Fraud Verification
E0001679,APP100548,2023-06-30,T4,T4,660,654,False,Equifax,Completed,Manual Review
E0001680,APP100548,2023-04-04,T3,T4,684,668,True,Equifax,Completed,Re-Pull After Correction
E0001681,APP100548,2023-11-14,T4,T4,677,675,False,Equifax,Completed,Re-Pull After Correction
E0001682,APP100548,2024-07-14,T4,T4,646,646,False,Experian,Completed,Credit Refresh
E0001683,APP100548,2024-05-29,T4,T5,639,619,True,TransUnion,Completed,Initial Application
E0001684,APP100549,2024-01-22,T3,T3,712,707,False,TransUnion,Completed,Manual Review
E0001685,APP100549,2024-08-18,T3,T3,728,736,False,Equifax,Completed,Credit Refresh
E0001686,APP100550,2024-03-19,T4,T3,677,684,True,TransUnion,Completed,Credit Refresh
E0001687,APP100550,2024-07-16,T3,T3,691,701,False,Equifax,Completed,Fraud Verification
E0001688,APP100550,2024-04-24,T3,T3,707,694,False,Equifax,Completed,Manual Review
E0001689,APP100550,2025-04-06,T4,T3,662,681,True,TransUnion,Completed,Credit Refresh
E0001690,APP100551,2025-03-09,T2,T2,753,741,False,TransUnion,Completed,Fraud Verification
E0001691,APP100552,2026-07-29,T3,T3,693,706,False,TransUnion,Completed,Initial Application
E0001692,APP100553,2024-01-25,T4,T4,661,662,False,Experian,Completed,Initial Application
E0001693,APP100554,2024-04-21,T1,T1,841,850,False,Equifax,Completed,Credit Refresh
E0001694,APP100554,2024-12-19,T1,T1,847,838,False,Equifax,Completed,Re-Pull After Correction
E0001695,APP100554,2025-01-25,T1,T1,848,850,False,Experian,Pending,Re-Pull After Correction
E0001696,APP100554,2025-05-13,T1,T1,820,835,False,Experian,Completed,Re-Pull After Correction
E0001697,APP100554,2025-01-15,T1,T1,819,804,False,TransUnion,Completed,Manual Review
E0001698,APP100555,2025-05-28,T3,T3,707,716,False,TransUnion,Completed,Manual Review
E0001699,APP100555,2025-11-07,T3,T3,710,714,False,Equifax,Completed,Fraud Verification
E0001700,APP100555,2026-03-25,T3,T3,680,680,False,Equifax,Completed,Fraud Verification
E0001701,APP100556,2023-06-09,T2,T2,763,777,False,Experian,Completed,Re-Pull After Correction
E0001702,APP100556,2023-10-17,T2,T1,794,800,True,Experian,Completed,Initial Application
E0001703,APP100556,2024-03-17,T2,T2,767,755,False,Equifax,Completed,Credit Refresh
E0001704,APP100556,2024-04-06,T2,T2,794,787,False,Equifax,Completed,Manual Review
E0001705,APP100556,2024-09-14,T2,T1,794,808,True,TransUnion,Completed,Initial Application
E0001706,APP100557,2024-05-20,T3,T3,737,728,False,Experian,Completed,Credit Refresh
E0001707,APP100557,2024-12-19,T3,T3,717,718,False,Equifax,Completed,Manual Review
E0001708,APP100557,2024-11-24,T3,T3,727,734,False,Experian,Completed,Manual Review
E0001709,APP100558,2023-08-30,T1,T1,831,833,False,Equifax,Completed,Fraud Verification
E0001710,APP100559,2025-01-04,T1,T1,830,817,False,TransUnion,Completed,Initial Application
E0001711,APP100560,2023-07-09,T4,T4,658,678,False,TransUnion,Completed,Initial Application
E0001712,APP100560,2024-07-04,T4,T4,668,666,False,TransUnion,Completed,Fraud Verification
E0001713,APP100561,2023-05-29,T1,T1,850,850,False,TransUnion,Completed,Credit Refresh
E0001714,APP100561,2023-09-20,T1,T1,850,850,False,TransUnion,Completed,Credit Refresh
E0001715,APP100562,2024-05-02,T1,T1,807,811,False,Experian,Completed,Credit Refresh
E0001716,APP100562,2024-05-23,T1,T1,850,850,False,Equifax,Completed,Initial Application
E0001717,APP100562,2025-03-14,T1,T1,838,842,False,Experian,Completed,Initial Application
E0001718,APP100562,2025-01-27,T1,T1,828,810,False,Experian,Completed,Credit Refresh
E0001719,APP100562,2025-04-09,T1,T1,850,850,False,Experian,Completed,Credit Refresh
E0001720,APP100563,2024-09-20,T2,T2,747,766,False,TransUnion,Completed,Initial Application
E0001721,APP100564,2023-06-22,T3,T3,687,681,False,Experian,Pending,Re-Pull After Correction
E0001722,APP100564,2023-11-08,T4,T4,658,672,False,Equifax,Completed,Fraud Verification
E0001723,APP100564,2024-03-11,T3,T3,699,690,False,TransUnion,Pending,Credit Refresh
E0001724,APP100564,2024-08-05,T4,T4,657,666,False,TransUnion,Completed,Manual Review
E0001725,APP100564,2024-10-23,T4,T4,659,662,False,TransUnion,Completed,Credit Refresh
E0001726,APP100565,2022-10-25,T4,T4,661,641,False,Experian,Completed,Manual Review
E0001727,APP100565,2022-12-02,T4,T4,661,674,False,Experian,Completed,Initial Application
E0001728,APP100565,2023-04-01,T4,T4,655,664,False,TransUnion,Pending,Re-Pull After Correction
E0001729,APP100565,2023-10-25,T4,T4,644,625,False,Experian,Completed,Manual Review
E0001730,APP100566,2026-01-11,T1,T1,803,807,False,Equifax,Completed,Credit Refresh
E0001731,APP100566,2025-12-04,T1,T1,822,836,False,Equifax,Completed,Manual Review
E0001732,APP100567,2023-09-25,T3,T3,725,726,False,Experian,Completed,Initial Application
E0001733,APP100568,2023-12-25,T2,T2,772,771,False,TransUnion,Completed,Credit Refresh
E0001734,APP100568,2023-10-21,T1,T1,805,817,False,Experian,Completed,Manual Review
E0001735,APP100568,2023-07-21,T2,T2,792,772,False,Equifax,Completed,Re-Pull After Correction
E0001736,APP100568,2024-01-31,T2,T1,793,808,True,Equifax,Completed,Fraud Verification
E0001737,APP100569,2023-11-28,T3,T3,717,710,False,Equifax,Completed,Initial Application
E0001738,APP100569,2023-11-12,T3,T3,705,690,False,Experian,Completed,Manual Review
E0001739,APP100570,2025-07-25,T4,T4,676,678,False,TransUnion,Completed,Credit Refresh
E0001740,APP100570,2026-01-10,T4,T4,660,678,False,TransUnion,Completed,Manual Review
E0001741,APP100571,2023-02-25,T3,T3,700,683,False,TransUnion,Resubmitted,Re-Pull After Correction
E0001742,APP100571,2023-12-28,T3,T3,698,703,False,Equifax,Resubmitted,Initial Application
E0001743,APP100571,2023-12-06,T4,T4,675,673,False,TransUnion,Completed,Re-Pull After Correction
E0001744,APP100571,2024-05-06,T3,T4,681,671,True,TransUnion,Completed,Credit Refresh
E0001745,APP100572,2023-06-30,T2,T2,745,752,False,Equifax,Resubmitted,Manual Review
E0001746,APP100572,2024-09-02,T3,T3,719,706,False,Experian,Completed,Credit Refresh
E0001747,APP100572,2024-07-01,T2,T2,752,741,False,TransUnion,Completed,Re-Pull After Correction
E0001748,APP100573,2023-12-19,T5,T5,513,524,False,Equifax,Completed,Fraud Verification
E0001749,APP100573,2024-05-17,T5,T5,488,489,False,Experian,Completed,Fraud Verification
E0001750,APP100573,2024-07-27,T5,T5,508,502,False,TransUnion,Completed,Credit Refresh
E0001751,APP100574,2024-01-11,T2,T2,779,769,False,Experian,Completed,Re-Pull After Correction
E0001752,APP100574,2024-07-31,T1,T2,805,792,True,Experian,Completed,Re-Pull After Correction
E0001753,APP100575,2022-12-01,T4,T4,638,636,False,Experian,Completed,Credit Refresh
E0001754,APP100575,2023-12-10,T5,T5,616,598,False,Experian,Completed,Initial Application
E0001755,APP100575,2024-03-23,T4,T4,625,633,False,TransUnion,Pending,Fraud Verification
E0001756,APP100576,2024-06-25,T1,T1,817,818,False,TransUnion,Resubmitted,Fraud Verification
E0001757,APP100576,2024-06-07,T1,T1,818,810,False,Equifax,Completed,Fraud Verification
E0001758,APP100576,2024-11-14,T1,T1,821,811,False,TransUnion,Completed,Credit Refresh
E0001759,APP100576,2025-06-23,T1,T1,809,829,False,Experian,Completed,Re-Pull After Correction
E0001760,APP100576,2025-02-08,T1,T1,824,806,False,Equifax,Resubmitted,Manual Review
E0001761,APP100577,2023-10-21,T3,T3,726,714,False,Experian,Completed,Re-Pull After Correction
E0001762,APP100577,2024-04-16,T3,T3,684,701,False,Experian,Completed,Credit Refresh
E0001763,APP100577,2024-10-17,T3,T3,687,696,False,Experian,Completed,Credit Refresh
E0001764,APP100577,2025-02-21,T3,T4,695,679,True,TransUnion,Error,Manual Review
E0001765,APP100578,2026-04-03,T1,T1,813,821,False,Equifax,Completed,Fraud Verification
E0001766,APP100579,2025-10-02,T1,T1,850,830,False,TransUnion,Completed,Initial Application
E0001767,APP100579,2025-09-08,T1,T1,850,830,False,Equifax,Completed,Initial Application
E0001768,APP100579,2026-03-25,T1,T1,844,845,False,Equifax,Completed,Manual Review
E0001769,APP100579,2026-09-04,T1,T1,826,835,False,Equifax,Completed,Fraud Verification
E0001770,APP100580,2024-07-28,T2,T2,760,740,False,Equifax,Completed,Credit Refresh
E0001771,APP100580,2024-04-15,T2,T3,749,738,True,Experian,Completed,Manual Review
E0001772,APP100581,2025-04-13,T4,T4,674,656,False,Experian,Completed,Initial Application
E0001773,APP100581,2025-09-13,T3,T3,714,712,False,TransUnion,Completed,Fraud Verification
E0001774,APP100581,2025-12-26,T3,T3,720,710,False,TransUnion,Completed,Re-Pull After Correction
E0001775,APP100581,2026-07-14,T3,T4,688,672,True,TransUnion,Completed,Credit Refresh
E0001776,APP100582,2023-05-30,T4,T4,655,661,False,Equifax,Completed,Re-Pull After Correction
E0001777,APP100582,2023-09-21,T4,T4,662,645,False,Experian,Completed,Fraud Verification
E0001778,APP100582,2023-12-04,T4,T4,639,631,False,Experian,Completed,Fraud Verification
E0001779,APP100582,2024-07-19,T4,T5,627,617,True,Experian,Completed,Initial Application
E0001780,APP100582,2024-08-21,T4,T4,636,623,False,TransUnion,Completed,Manual Review
E0001781,APP100583,2025-06-21,T5,T5,560,557,False,TransUnion,Completed,Credit Refresh
E0001782,APP100583,2025-09-02,T5,T5,518,520,False,TransUnion,Error,Fraud Verification
E0001783,APP100583,2026-02-13,T5,T5,532,522,False,TransUnion,Completed,Credit Refresh
E0001784,APP100583,2026-02-26,T5,T5,561,554,False,TransUnion,Pending,Initial Application
E0001785,APP100583,2026-05-08,T5,T5,559,569,False,TransUnion,Pending,Initial Application
E0001786,APP100584,2025-03-30,T2,T1,798,803,True,Experian,Completed,Re-Pull After Correction
E0001787,APP100584,2025-07-15,T1,T1,821,826,False,Equifax,Completed,Initial Application
E0001788,APP100584,2026-02-23,T1,T1,810,813,False,TransUnion,Completed,Credit Refresh
E0001789,APP100584,2025-12-24,T2,T2,783,764,False,TransUnion,Completed,Re-Pull After Correction
E0001790,APP100584,2026-04-12,T1,T1,818,804,False,Equifax,Completed,Fraud Verification
E0001791,APP100585,2024-01-07,T5,T5,421,402,False,Equifax,Completed,Fraud Verification
E0001792,APP100586,2024-10-02,T5,T5,438,430,False,Equifax,Pending,Fraud Verification
E0001793,APP100586,2025-05-11,T5,T5,455,442,False,Equifax,Completed,Credit Refresh
E0001794,APP100586,2025-05-01,T5,T5,485,472,False,Experian,Completed,Fraud Verification
E0001795,APP100586,2026-01-04,T5,T5,464,480,False,TransUnion,Completed,Re-Pull After Correction
E0001796,APP100587,2023-10-26,T5,T5,598,610,False,TransUnion,Completed,Re-Pull After Correction
E0001797,APP100587,2024-04-05,T5,T5,595,602,False,Equifax,Completed,Credit Refresh
E0001798,APP100587,2024-09-23,T5,T5,598,587,False,Equifax,Completed,Credit Refresh
E0001799,APP100588,2023-11-02,T4,T3,679,694,True,TransUnion,Completed,Initial Application
E0001800,APP100588,2023-12-14,T3,T3,690,704,False,Equifax,Completed,Initial Application
E0001801,APP100588,2024-07-21,T3,T4,687,668,True,Equifax,Completed,Re-Pull After Correction
E0001802,APP100588,2024-10-01,T3,T3,693,710,False,TransUnion,Completed,Manual Review
E0001803,APP100588,2025-01-17,T3,T3,689,701,False,TransUnion,Completed,Re-Pull After Correction
E0001804,APP100589,2023-09-25,T2,T2,793,794,False,Experian,Completed,Manual Review
E0001805,APP100590,2023-03-05,T3,T2,733,745,True,Experian,Completed,Initial Application
E0001806,APP100590,2023-10-15,T3,T3,688,685,False,Experian,Completed,Credit Refresh
E0001807,APP100590,2024-05-21,T3,T3,719,737,False,Experian,Completed,Manual Review
E0001808,APP100590,2024-01-26,T3,T2,727,746,True,TransUnion,Completed,Fraud Verification
E0001809,APP100591,2023-05-19,T1,T1,850,844,False,Experian,Completed,Credit Refresh
E0001810,APP100591,2023-10-12,T1,T1,839,843,False,TransUnion,Completed,Re-Pull After Correction
E0001811,APP100591,2023-08-17,T1,T1,818,817,False,Equifax,Completed,Credit Refresh
E0001812,APP100591,2024-09-01,T1,T1,832,848,False,TransUnion,Completed,Credit Refresh
E0001813,APP100591,2024-07-22,T1,T1,844,850,False,TransUnion,Completed,Manual Review
E0001814,APP100592,2024-01-08,T3,T3,699,698,False,Experian,Completed,Manual Review
E0001815,APP100592,2024-09-28,T3,T3,684,683,False,Experian,Completed,Manual Review
E0001816,APP100592,2025-05-05,T3,T3,694,707,False,TransUnion,Resubmitted,Fraud Verification
